claim_id,sale_id,component_code,component_name,component_family,supplier_code,sale_date,claim_date,days_since_sale,market_region,use_case,failure_mode,claim_cost_gbp,repeat_claim
CLM-01701,SALE-06108,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-06-17,2026-05-22,339,EU,Commuting,Intermittent,948.03,False
CLM-01702,SALE-00484,XOI-65FD,Tailgate,Body,YR3X-KXWN,2024-10-15,2025-09-05,325,MENA,Leisure,Noise,348.52,False
CLM-01703,SALE-02400,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2024-10-16,2024-10-21,5,UK,Leisure,Corrosion,898.41,False
CLM-01704,SALE-09240,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2024-11-07,2026-01-02,421,EU,Commercial,Corrosion,653.79,False
CLM-01705,SALE-09570,71N-8MTZ,Alternator,Electrical,HBRP-OIG8,2025-02-11,2025-04-23,71,MENA,Leisure,Leak,736.91,False
CLM-01706,SALE-10155,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2024-12-24,2025-04-07,104,UK,Commercial,Corrosion,570.86,False
CLM-01707,SALE-09662,8II-49KQ,Blower Motor,HVAC,38HY-F9SX,2024-10-30,2024-12-25,56,EU,Off-roading,Intermittent,781.11,False
CLM-01708,SALE-13177,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2024-10-01,2025-08-04,307,UK,Off-roading,Noise,690.22,False
CLM-01709,SALE-02248,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-05-06,2026-09-14,496,UK,Commuting,Intermittent,334.19,False
CLM-01710,SALE-07033,37Q-9AH8,Starter Motor,Electrical,38HY-F9SX,2024-10-10,2025-03-29,170,UK,Commercial,Non-start,370.66,False
CLM-01711,SALE-12072,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2025-06-20,2025-11-08,141,UK,Commuting,Corrosion,255.05,False
CLM-01712,SALE-03156,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-05-19,2025-06-22,34,MENA,Leisure,Noise,695.02,False
CLM-01713,SALE-03732,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-03-03,2026-02-22,356,UK,Commercial,Intermittent,529.57,False
CLM-01714,SALE-08309,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2024-10-16,2025-12-08,418,MENA,Commuting,Corrosion,400.5,False
CLM-01715,SALE-00106,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-05-18,2025-07-10,53,Americas,Commercial,Leak,521.41,False
CLM-01716,SALE-03377,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2025-03-03,2025-03-06,3,Americas,Commercial,Intermittent,843.74,False
CLM-01717,SALE-02635,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2024-11-15,2025-10-11,330,Americas,Off-roading,Intermittent,664.6,False
CLM-01718,SALE-00353,AQ6-L6GT,Brake Caliper,Chassis,F1CB-FNO6,2025-01-18,2025-06-16,149,MENA,Leisure,Noise,470.99,False
CLM-01719,SALE-10233,6MJ-XK87,Compressor,HVAC,F1CB-FNO6,2025-01-04,2026-05-25,506,Americas,Commuting,Intermittent,445.56,False
CLM-01720,SALE-05554,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2024-10-20,2025-08-17,301,MENA,Leisure,Intermittent,404.24,False
CLM-01721,SALE-13409,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-02-10,2025-06-23,133,Americas,Commercial,Leak,839.89,False
CLM-01722,SALE-03461,71N-8MTZ,Alternator,Electrical,HBRP-OIG8,2025-06-13,2026-02-27,259,Americas,Off-roading,Corrosion,252.56,False
CLM-01723,SALE-00567,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2024-12-09,2025-09-11,276,MENA,Commuting,Intermittent,1044.99,False
CLM-01724,SALE-02269,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2025-01-14,2025-03-16,61,MENA,Commercial,Non-start,335.34,False
CLM-01725,SALE-12895,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-04-14,2025-09-08,147,Americas,Leisure,Intermittent,1060.75,False
CLM-01726,SALE-10353,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-04-03,2026-08-12,496,EU,Leisure,Intermittent,3166.84,False
CLM-01727,SALE-13131,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2024-11-02,2025-12-23,416,UK,Off-roading,Corrosion,872.4,False
CLM-01728,SALE-02315,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2024-10-16,2025-02-24,131,EU,Off-roading,Intermittent,3163.14,False
CLM-01729,SALE-04698,6MJ-XK87,Compressor,HVAC,38HY-F9SX,2024-11-01,2025-06-17,228,EU,Commercial,Leak,785.04,False
CLM-01730,SALE-03493,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2025-04-08,2025-07-11,94,Americas,Leisure,Leak,129.5,False
CLM-01731,SALE-06880,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-03-14,2025-06-20,98,EU,Commuting,Leak,1152.66,False
CLM-01732,SALE-13223,OCU-ZREN,Door Panel,Body,F1CB-FNO6,2024-10-21,2025-04-26,187,EU,Off-roading,Corrosion,154.56,False
CLM-01733,SALE-04339,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2024-11-22,2026-01-21,425,UK,Commercial,Corrosion,322.05,False
CLM-01734,SALE-02166,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2024-10-16,2026-04-08,539,MENA,Off-roading,Noise,475.95,False
CLM-01735,SALE-10709,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2024-12-20,2025-06-12,174,Americas,Off-roading,Non-start,1414.07,False
CLM-01736,SALE-07576,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-06-15,2026-11-24,527,MENA,Commercial,Intermittent,816.08,False
CLM-01737,SALE-02322,8II-49KQ,Blower Motor,HVAC,HBRP-OIG8,2025-06-26,2026-10-24,485,EU,Leisure,Intermittent,397.31,False
CLM-01738,SALE-06223,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2025-04-25,2025-10-11,169,MENA,Leisure,Non-start,2020.57,False
CLM-01739,SALE-04590,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2025-02-10,2026-04-16,430,EU,Off-roading,Non-start,1377.17,False
CLM-01740,SALE-09820,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-01-26,2025-06-07,132,EU,Commercial,Leak,3159.12,False
CLM-01741,SALE-03922,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-02-05,2025-06-09,124,EU,Off-roading,Noise,287.53,False
CLM-01742,SALE-04079,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-06-22,2025-12-13,174,UK,Commuting,Non-start,861.58,False
CLM-01743,SALE-08507,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-06-16,2026-07-08,387,Americas,Off-roading,Intermittent,240.12,False
CLM-01744,SALE-09004,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-06-16,2025-11-04,141,UK,Commuting,Corrosion,938.42,False
CLM-01745,SALE-04784,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-06-19,2026-09-02,440,MENA,Off-roading,Corrosion,294.41,False
CLM-01746,SALE-04312,RVH-S1K3,Turbocharger,Powertrain,B9M8-0O2R,2025-04-25,2026-05-02,372,EU,Leisure,Non-start,2005.94,False
CLM-01747,SALE-03997,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-03-02,2025-12-14,287,UK,Commuting,Corrosion,948.12,False
CLM-01748,SALE-12932,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-04-17,2025-07-17,91,UK,Off-roading,Leak,669.67,False
CLM-01749,SALE-01217,XOI-65FD,Tailgate,Body,YR3X-KXWN,2025-03-21,2025-10-16,209,MENA,Leisure,Noise,561.76,False
CLM-01750,SALE-04609,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2025-05-09,2026-11-07,547,MENA,Leisure,Intermittent,391.43,False
CLM-01751,SALE-05436,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2024-10-24,2025-03-25,152,MENA,Off-roading,Intermittent,485.77,False
CLM-01752,SALE-06588,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2024-12-12,2025-07-21,221,MENA,Leisure,Intermittent,977.05,False
CLM-01753,SALE-11902,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2025-06-17,2026-04-13,300,MENA,Leisure,Corrosion,496.21,False
CLM-01754,SALE-02845,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-01-30,2026-01-20,355,EU,Commuting,Corrosion,714.63,False
CLM-01755,SALE-07537,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2025-02-05,2025-08-16,192,MENA,Commercial,Corrosion,396.96,False
CLM-01756,SALE-03480,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2024-12-12,2026-01-26,410,UK,Commercial,Noise,568.8,False
CLM-01757,SALE-12074,X27-2HPO,Tie Rod,Chassis,F1CB-FNO6,2025-06-03,2026-05-26,357,EU,Commercial,Leak,506.51,False
CLM-01758,SALE-00994,XOI-65FD,Tailgate,Body,YR3X-KXWN,2025-05-14,2026-01-13,244,EU,Off-roading,Intermittent,518.67,False
CLM-01759,SALE-00826,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2025-06-30,2025-08-27,58,UK,Commuting,Intermittent,321.64,False
CLM-01760,SALE-12098,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2025-06-12,2025-07-08,26,Americas,Leisure,Corrosion,2843.79,False
CLM-01761,SALE-00528,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-06-14,2026-10-13,486,EU,Off-roading,Noise,951.92,False
CLM-01762,SALE-09481,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2025-04-19,2025-08-14,117,EU,Leisure,Corrosion,654.1,False
CLM-01763,SALE-03389,3YR-9OUD,Steering Knuckle,Chassis,B9M8-0O2R,2024-12-07,2025-08-06,242,MENA,Commuting,Leak,430.64,False
CLM-01764,SALE-05506,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2024-11-05,2025-06-23,230,Americas,Commercial,Intermittent,560.06,False
CLM-01765,SALE-04518,IP9-8Q1Z,Transmission Assembly,Powertrain,F1CB-FNO6,2024-11-25,2025-02-26,93,EU,Leisure,Corrosion,2237.21,False
CLM-01766,SALE-07496,HJK-1EYY,Drive Shaft,Powertrain,HBRP-OIG8,2025-06-26,2026-02-02,221,Americas,Commuting,Leak,2007.26,False
CLM-01767,SALE-10509,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2025-03-04,2025-10-17,227,Americas,Commuting,Non-start,212.36,False
CLM-01768,SALE-11239,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-03-11,2025-07-15,126,UK,Commuting,Noise,669.36,False
CLM-01769,SALE-07152,RVH-S1K3,Turbocharger,Powertrain,HBRP-OIG8,2025-01-03,2025-10-20,290,EU,Commercial,Corrosion,510.77,False
CLM-01770,SALE-00203,OCU-ZREN,Door Panel,Body,38HY-F9SX,2025-03-20,2026-08-01,499,EU,Off-roading,Intermittent,128.84,False
CLM-01771,SALE-02682,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-04-14,2026-07-30,472,Americas,Leisure,Leak,400.78,False
CLM-01772,SALE-13038,UN5-Z3JQ,Front Bumper,Body,HBRP-OIG8,2025-01-27,2026-07-03,522,UK,Off-roading,Corrosion,572.09,False
CLM-01773,SALE-11599,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-05-27,2025-06-18,22,MENA,Commercial,Noise,625.31,False
CLM-01774,SALE-11055,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2025-05-29,2025-11-02,157,UK,Commercial,Intermittent,408.34,False
CLM-01775,SALE-03747,OCU-ZREN,Door Panel,Body,F1CB-FNO6,2024-10-09,2025-06-28,262,EU,Commuting,Noise,474.91,False
CLM-01776,SALE-10697,OCU-ZREN,Door Panel,Body,B9M8-0O2R,2025-05-15,2025-09-02,110,UK,Commercial,Noise,431.53,False
CLM-01777,SALE-01887,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2025-03-10,2026-07-24,501,EU,Leisure,Leak,714.36,False
CLM-01778,SALE-05856,UN5-Z3JQ,Front Bumper,Body,F1CB-FNO6,2025-02-12,2026-02-13,366,MENA,Commercial,Corrosion,383.13,False
CLM-01779,SALE-04777,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-04-07,2025-04-20,13,Americas,Leisure,Noise,260.36,False
CLM-01780,SALE-08055,AQ6-L6GT,Brake Caliper,Chassis,HBRP-OIG8,2025-01-29,2025-04-02,63,EU,Commercial,Corrosion,541.82,False
CLM-01781,SALE-02984,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2024-11-08,2024-12-02,24,Americas,Commuting,Intermittent,916.0,False
CLM-01782,SALE-05356,3YR-9OUD,Steering Knuckle,Chassis,HBRP-OIG8,2025-01-03,2025-12-22,353,Americas,Off-roading,Corrosion,1156.44,False
CLM-01783,SALE-04441,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2024-12-17,2025-11-22,340,UK,Leisure,Leak,1684.57,False
CLM-01784,SALE-07086,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2025-03-22,2025-04-10,19,EU,Commuting,Leak,150.9,False
CLM-01785,SALE-02237,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2025-04-03,2025-06-30,88,Americas,Commuting,Intermittent,659.27,False
CLM-01786,SALE-10384,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2024-12-08,2025-05-07,150,UK,Leisure,Leak,365.35,False
CLM-01787,SALE-06030,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2025-03-23,2025-06-23,92,UK,Off-roading,Intermittent,309.86,False
CLM-01788,SALE-02030,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-05-24,2025-10-16,145,Americas,Commuting,Corrosion,426.5,False
CLM-01789,SALE-05491,6MJ-XK87,Compressor,HVAC,F1CB-FNO6,2024-12-13,2025-06-06,175,MENA,Commuting,Leak,254.23,False
CLM-01790,SALE-04489,AU5-BHXT,Suspension Control Arm,Chassis,F1CB-FNO6,2024-12-16,2026-01-11,391,EU,Commuting,Non-start,169.53,False
CLM-01791,SALE-05158,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-01-27,2025-06-21,145,UK,Off-roading,Noise,1723.04,False
CLM-01792,SALE-03715,AU5-BHXT,Suspension Control Arm,Chassis,B9M8-0O2R,2025-03-18,2026-06-21,460,UK,Off-roading,Noise,403.56,False
CLM-01793,SALE-00827,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-03-03,2025-07-16,135,Americas,Leisure,Non-start,1119.82,False
CLM-01794,SALE-07032,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2025-05-09,2026-11-01,541,Americas,Commercial,Non-start,1008.98,False
CLM-01795,SALE-07715,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-04-23,2025-12-16,237,MENA,Commuting,Non-start,1889.25,False
CLM-01796,SALE-11995,OCU-ZREN,Door Panel,Body,38HY-F9SX,2025-04-27,2026-04-04,342,MENA,Commercial,Non-start,453.27,False
CLM-01797,SALE-06173,HJK-1EYY,Drive Shaft,Powertrain,HBRP-OIG8,2024-11-29,2025-01-09,41,MENA,Commuting,Leak,2402.1,False
CLM-01798,SALE-01118,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2025-02-16,2025-10-20,246,UK,Leisure,Non-start,979.55,False
CLM-01799,SALE-00945,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2025-01-20,2026-04-24,459,UK,Commercial,Intermittent,829.48,False
CLM-01800,SALE-04532,PDP-FF5E,Steering Column,Chassis,F1CB-FNO6,2025-01-20,2025-08-12,204,Americas,Commuting,Intermittent,570.73,False
CLM-01801,SALE-12174,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2024-12-06,2026-03-24,473,UK,Commuting,Non-start,2901.54,False
CLM-01802,SALE-02384,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2025-06-22,2025-08-19,58,EU,Leisure,Noise,151.46,False
CLM-01803,SALE-02435,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2024-11-22,2025-05-30,189,UK,Commuting,Non-start,254.09,False
CLM-01804,SALE-00275,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2024-12-06,2025-01-23,48,EU,Leisure,Leak,877.0,False
CLM-01805,SALE-07324,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2024-10-19,2025-01-17,90,UK,Commercial,Noise,993.47,False
CLM-01806,SALE-11288,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2025-01-31,2026-07-08,523,UK,Off-roading,Noise,607.29,False
CLM-01807,SALE-03917,XOI-65FD,Tailgate,Body,YR3X-KXWN,2024-11-24,2026-03-27,488,Americas,Commercial,Leak,227.13,False
CLM-01808,SALE-10795,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-06-10,2026-12-07,545,Americas,Leisure,Leak,371.25,False
CLM-01809,SALE-08271,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2024-12-25,2025-06-23,180,EU,Off-roading,Non-start,206.65,False
CLM-01810,SALE-04867,6MJ-XK87,Compressor,HVAC,B9M8-0O2R,2024-12-09,2025-04-04,116,Americas,Off-roading,Corrosion,670.07,False
CLM-01811,SALE-05545,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-05-17,2025-06-14,28,MENA,Commuting,Non-start,180.68,False
CLM-01812,SALE-01205,UN5-Z3JQ,Front Bumper,Body,B9M8-0O2R,2025-05-30,2025-09-22,115,Americas,Leisure,Intermittent,436.4,False
CLM-01813,SALE-02366,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-02-09,2025-09-17,220,EU,Commuting,Corrosion,1086.31,False
CLM-01814,SALE-03641,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-06-05,2025-12-01,179,UK,Commercial,Corrosion,490.95,False
CLM-01815,SALE-07794,XOI-65FD,Tailgate,Body,YR3X-KXWN,2025-01-06,2026-02-04,394,UK,Commercial,Corrosion,277.27,False
CLM-01816,SALE-04179,XOI-65FD,Tailgate,Body,YR3X-KXWN,2025-04-01,2025-06-06,66,UK,Commercial,Corrosion,374.82,False
CLM-01817,SALE-12189,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-03-28,2025-04-19,22,Americas,Off-roading,Non-start,839.54,False
CLM-01818,SALE-03488,XOI-65FD,Tailgate,Body,YR3X-KXWN,2025-04-21,2026-03-23,336,UK,Commercial,Non-start,349.65,False
CLM-01819,SALE-00984,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-04-05,2025-07-15,101,Americas,Commercial,Non-start,2509.12,False
CLM-01820,SALE-07315,X27-2HPO,Tie Rod,Chassis,38HY-F9SX,2024-12-12,2025-11-29,352,MENA,Commuting,Corrosion,993.24,False
CLM-01821,SALE-05772,XOI-65FD,Tailgate,Body,YR3X-KXWN,2025-03-12,2025-09-04,176,EU,Commuting,Corrosion,594.52,False
CLM-01822,SALE-13203,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2024-12-17,2025-09-15,272,EU,Leisure,Non-start,1556.77,False
CLM-01823,SALE-06440,XOI-65FD,Tailgate,Body,38HY-F9SX,2025-06-10,2025-07-29,49,UK,Leisure,Noise,371.57,False
CLM-01824,SALE-06130,AU5-BHXT,Suspension Control Arm,Chassis,F1CB-FNO6,2024-12-25,2025-12-14,354,MENA,Leisure,Noise,526.28,False
CLM-01825,SALE-11487,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-03-14,2026-01-20,312,UK,Leisure,Non-start,1061.37,False
CLM-01826,SALE-01437,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2024-11-14,2025-11-03,354,MENA,Leisure,Noise,898.01,False
CLM-01827,SALE-05575,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-06-03,2025-07-10,37,UK,Commuting,Non-start,344.43,False
CLM-01828,SALE-02031,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-03-11,2026-02-23,349,EU,Leisure,Leak,507.04,False
CLM-01829,SALE-09747,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-04-06,2026-03-26,354,Americas,Leisure,Corrosion,749.69,False
CLM-01830,SALE-02569,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2025-05-09,2026-11-04,544,EU,Commuting,Corrosion,886.63,False
CLM-01831,SALE-08202,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2024-12-25,2025-12-24,364,UK,Leisure,Noise,450.86,False
CLM-01832,SALE-02969,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-05-07,2026-02-08,277,MENA,Commuting,Non-start,2550.6,False
CLM-01833,SALE-05932,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2024-12-11,2025-07-02,203,MENA,Leisure,Leak,971.69,False
CLM-01834,SALE-03013,8II-49KQ,Blower Motor,HVAC,B9M8-0O2R,2025-02-09,2026-07-03,509,EU,Off-roading,Intermittent,782.96,False
CLM-01835,SALE-12526,OCU-ZREN,Door Panel,Body,F1CB-FNO6,2025-03-23,2025-09-14,175,UK,Leisure,Noise,350.29,False
CLM-01836,SALE-08554,6MJ-XK87,Compressor,HVAC,F1CB-FNO6,2025-05-05,2025-12-02,211,UK,Commercial,Intermittent,549.6,False
CLM-01837,SALE-03815,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-05-02,2026-01-10,253,Americas,Off-roading,Corrosion,897.89,False
CLM-01838,SALE-06633,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2025-03-25,2026-03-14,354,Americas,Commercial,Leak,772.48,False
CLM-01839,SALE-07565,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-04-17,2026-03-01,318,EU,Commercial,Corrosion,479.15,False
CLM-01840,SALE-06624,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2024-12-04,2025-12-05,366,MENA,Leisure,Leak,309.46,False
CLM-01841,SALE-04852,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2025-04-13,2025-09-14,154,Americas,Commercial,Non-start,337.73,False
CLM-01842,SALE-10833,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2024-12-12,2025-10-04,296,MENA,Commercial,Noise,697.52,False
CLM-01843,SALE-09755,XOI-65FD,Tailgate,Body,38HY-F9SX,2025-06-28,2026-12-11,531,MENA,Commercial,Corrosion,339.36,False
CLM-01844,SALE-02584,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2024-11-05,2026-04-30,541,EU,Off-roading,Intermittent,530.26,False
CLM-01845,SALE-00206,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-05-20,2026-05-20,365,MENA,Off-roading,Intermittent,942.48,False
CLM-01846,SALE-03888,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-04-06,2026-03-13,341,UK,Leisure,Intermittent,634.46,False
CLM-01847,SALE-02692,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-01-27,2025-10-20,266,Americas,Commuting,Leak,268.19,False
CLM-01848,SALE-11979,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-01-05,2025-06-29,175,MENA,Commercial,Corrosion,329.04,False
CLM-01849,SALE-05708,HJK-1EYY,Drive Shaft,Powertrain,HBRP-OIG8,2025-06-03,2026-10-24,508,EU,Commuting,Non-start,602.67,False
CLM-01850,SALE-11953,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-02-19,2026-02-18,364,MENA,Commercial,Noise,378.04,False
CLM-01851,SALE-08159,71N-8MTZ,Alternator,Electrical,B9M8-0O2R,2025-06-28,2026-03-06,251,Americas,Leisure,Intermittent,329.88,False
CLM-01852,SALE-01841,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2025-06-07,2026-11-08,519,MENA,Leisure,Corrosion,233.79,False
CLM-01853,SALE-00658,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-03-18,2026-07-17,486,MENA,Leisure,Non-start,2975.76,False
CLM-01854,SALE-11760,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-06-22,2026-01-05,197,UK,Commercial,Leak,2749.53,False
CLM-01855,SALE-12093,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2025-01-18,2025-10-20,275,EU,Leisure,Noise,322.86,False
CLM-01856,SALE-09676,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-05-13,2026-05-14,366,Americas,Off-roading,Noise,599.9,False
CLM-01857,SALE-09588,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2025-06-07,2026-12-04,545,UK,Commercial,Noise,257.95,False
CLM-01858,SALE-01855,RVH-S1K3,Turbocharger,Powertrain,38HY-F9SX,2024-12-16,2026-06-04,535,Americas,Commuting,Non-start,343.41,False
CLM-01859,SALE-11543,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2025-05-20,2026-01-30,255,UK,Commercial,Corrosion,834.18,False
CLM-01860,SALE-03133,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2024-11-08,2025-02-02,86,MENA,Off-roading,Intermittent,1232.78,False
CLM-01861,SALE-05221,AU5-BHXT,Suspension Control Arm,Chassis,HBRP-OIG8,2025-02-08,2025-08-08,181,EU,Off-roading,Leak,1029.25,False
CLM-01862,SALE-00761,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-01-13,2025-06-11,149,Americas,Leisure,Non-start,779.71,False
CLM-01863,SALE-07276,37Q-9AH8,Starter Motor,Electrical,38HY-F9SX,2024-10-17,2025-09-20,338,EU,Commercial,Corrosion,173.82,False
CLM-01864,SALE-04019,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-01-05,2025-04-06,91,MENA,Leisure,Corrosion,1302.34,False
CLM-01865,SALE-09404,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2024-10-29,2024-12-17,49,MENA,Commuting,Corrosion,316.56,False
CLM-01866,SALE-08235,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-05-02,2025-06-10,39,Americas,Leisure,Noise,403.13,False
CLM-01867,SALE-13329,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2024-12-02,2026-05-28,542,Americas,Leisure,Corrosion,491.79,False
CLM-01868,SALE-01444,PDP-FF5E,Steering Column,Chassis,HBRP-OIG8,2024-12-04,2025-06-28,206,EU,Commuting,Corrosion,425.02,False
CLM-01869,SALE-01516,AQ6-L6GT,Brake Caliper,Chassis,HBRP-OIG8,2025-01-17,2025-08-31,226,UK,Commuting,Non-start,806.58,False
CLM-01870,SALE-00555,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2025-06-06,2026-08-18,438,Americas,Commercial,Corrosion,456.56,False
CLM-01871,SALE-11049,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-06-16,2025-07-18,32,UK,Commercial,Corrosion,444.35,False
