sale_id,component_code,supplier_code,sale_date,market_region,use_case
SALE-10807,OCU-ZREN,YR3X-KXWN,2025-02-24,EU,Off-roading
SALE-10809,OCU-ZREN,YR3X-KXWN,2024-10-24,UK,Off-roading
SALE-10810,HJK-1EYY,AK1V-RJNV,2025-01-28,Americas,Commuting
SALE-10812,AQ6-L6GT,AK1V-RJNV,2024-12-21,EU,Leisure
SALE-10817,PDP-FF5E,MECO-SFOG,2024-10-24,Americas,Commuting
SALE-10818,UN5-Z3JQ,YR3X-KXWN,2024-11-30,Americas,Off-roading
SALE-10819,IP9-8Q1Z,AK1V-RJNV,2024-12-23,UK,Commercial
SALE-10820,IP9-8Q1Z,AK1V-RJNV,2025-05-13,MENA,Commercial
SALE-10821,AQ6-L6GT,AK1V-RJNV,2025-04-04,Americas,Off-roading
SALE-10823,X27-2HPO,MECO-SFOG,2024-12-11,MENA,Off-roading
SALE-10824,37Q-9AH8,B9M8-0O2R,2024-12-13,Americas,Off-roading
SALE-10826,X27-2HPO,MECO-SFOG,2025-03-02,MENA,Commuting
SALE-10827,AQ6-L6GT,AK1V-RJNV,2025-01-04,Americas,Commercial
SALE-10829,XOI-65FD,YR3X-KXWN,2025-01-18,UK,Commercial
SALE-10831,X27-2HPO,B9M8-0O2R,2024-11-20,UK,Off-roading
SALE-10833,3YR-9OUD,MECO-SFOG,2024-12-12,MENA,Commercial
SALE-10834,37Q-9AH8,GFYG-WWQC,2025-04-30,Americas,Commuting
SALE-10836,HJK-1EYY,AK1V-RJNV,2025-03-17,UK,Commercial
SALE-10839,RVH-S1K3,38HY-F9SX,2025-02-20,UK,Leisure
SALE-10844,AU5-BHXT,MECO-SFOG,2025-06-16,EU,Off-roading
SALE-10850,XOI-65FD,YR3X-KXWN,2025-05-02,EU,Leisure
SALE-10853,X27-2HPO,MECO-SFOG,2025-06-16,Americas,Commuting
SALE-10854,RVH-S1K3,AK1V-RJNV,2025-06-15,Americas,Commuting
SALE-10857,UN5-Z3JQ,38HY-F9SX,2025-06-22,UK,Commercial
SALE-10859,AU5-BHXT,MECO-SFOG,2024-11-09,EU,Off-roading
SALE-10860,OCU-ZREN,F1CB-FNO6,2025-04-28,Americas,Commuting
SALE-10861,IP9-8Q1Z,B9M8-0O2R,2025-06-29,Americas,Off-roading
SALE-10862,X27-2HPO,MECO-SFOG,2025-02-13,MENA,Off-roading
SALE-10863,3YR-9OUD,MECO-SFOG,2024-11-29,MENA,Leisure
SALE-10866,3YR-9OUD,F1CB-FNO6,2024-10-15,MENA,Off-roading
SALE-10867,X27-2HPO,MECO-SFOG,2025-06-12,MENA,Commuting
SALE-10869,UN5-Z3JQ,YR3X-KXWN,2025-05-23,UK,Commercial
SALE-10870,IP9-8Q1Z,B9M8-0O2R,2025-02-08,MENA,Commercial
SALE-10871,UN5-Z3JQ,F1CB-FNO6,2024-10-17,MENA,Off-roading
SALE-10872,HJK-1EYY,AK1V-RJNV,2025-04-03,EU,Off-roading
SALE-10876,8II-49KQ,GFYG-WWQC,2024-10-12,MENA,Off-roading
SALE-10878,IP9-8Q1Z,AK1V-RJNV,2024-12-19,EU,Leisure
SALE-10880,8II-49KQ,GFYG-WWQC,2025-05-04,UK,Commercial
SALE-10881,3YR-9OUD,MECO-SFOG,2025-06-05,EU,Leisure
SALE-10883,OCU-ZREN,YR3X-KXWN,2025-06-29,MENA,Off-roading
SALE-10884,37Q-9AH8,GFYG-WWQC,2025-02-10,EU,Commercial
SALE-10885,3YR-9OUD,38HY-F9SX,2024-10-05,EU,Commercial
SALE-10887,XOI-65FD,YR3X-KXWN,2025-02-18,Americas,Commuting
SALE-10891,AQ6-L6GT,AK1V-RJNV,2025-06-27,UK,Commercial
SALE-10892,OCU-ZREN,F1CB-FNO6,2025-01-16,Americas,Commuting
SALE-10894,71N-8MTZ,GFYG-WWQC,2024-12-21,Americas,Leisure
SALE-10895,X27-2HPO,MECO-SFOG,2024-12-23,Americas,Commuting
SALE-10897,AU5-BHXT,MECO-SFOG,2024-12-10,UK,Leisure
SALE-10898,X27-2HPO,MECO-SFOG,2025-03-24,Americas,Off-roading
SALE-10901,XOI-65FD,F1CB-FNO6,2024-12-30,Americas,Commercial
SALE-10904,71N-8MTZ,GFYG-WWQC,2025-06-06,Americas,Off-roading
SALE-10905,UN5-Z3JQ,B9M8-0O2R,2025-05-29,EU,Commercial
SALE-10911,IP9-8Q1Z,AK1V-RJNV,2024-10-15,MENA,Off-roading
SALE-10912,OCU-ZREN,YR3X-KXWN,2024-11-10,EU,Commuting
SALE-10913,IP9-8Q1Z,38HY-F9SX,2025-04-26,EU,Commercial
SALE-10914,X27-2HPO,MECO-SFOG,2024-11-29,MENA,Leisure
SALE-10916,UN5-Z3JQ,YR3X-KXWN,2025-05-28,UK,Off-roading
SALE-10917,6MJ-XK87,HBRP-OIG8,2025-03-09,UK,Leisure
SALE-10920,PDP-FF5E,MECO-SFOG,2025-04-27,EU,Off-roading
SALE-10921,AU5-BHXT,38HY-F9SX,2025-02-10,Americas,Off-roading
SALE-10926,RVH-S1K3,HBRP-OIG8,2025-07-01,UK,Off-roading
SALE-10928,AQ6-L6GT,AK1V-RJNV,2025-02-11,EU,Leisure
SALE-10929,PDP-FF5E,MECO-SFOG,2024-12-05,UK,Leisure
SALE-10930,8II-49KQ,38HY-F9SX,2025-04-23,EU,Commercial
SALE-10932,X27-2HPO,MECO-SFOG,2025-01-25,UK,Leisure
SALE-10933,AQ6-L6GT,38HY-F9SX,2025-06-24,Americas,Leisure
SALE-10934,71N-8MTZ,GFYG-WWQC,2025-02-26,UK,Leisure
SALE-10935,HJK-1EYY,AK1V-RJNV,2025-04-12,MENA,Commercial
SALE-10936,6MJ-XK87,GFYG-WWQC,2025-03-28,Americas,Off-roading
SALE-10937,HJK-1EYY,HBRP-OIG8,2025-02-25,UK,Commercial
SALE-10939,AU5-BHXT,F1CB-FNO6,2024-10-05,UK,Commuting
SALE-10944,AQ6-L6GT,AK1V-RJNV,2025-05-04,MENA,Commercial
SALE-10946,XOI-65FD,YR3X-KXWN,2025-02-14,UK,Off-roading
SALE-10948,AU5-BHXT,HBRP-OIG8,2025-02-09,EU,Off-roading
SALE-10953,XOI-65FD,YR3X-KXWN,2025-04-20,Americas,Commercial
SALE-10955,IP9-8Q1Z,AK1V-RJNV,2025-04-20,Americas,Commercial
SALE-10956,HJK-1EYY,AK1V-RJNV,2025-03-01,MENA,Leisure
SALE-10957,6MJ-XK87,GFYG-WWQC,2025-05-10,EU,Commuting
SALE-10958,3YR-9OUD,MECO-SFOG,2024-12-18,MENA,Commuting
SALE-10959,IP9-8Q1Z,AK1V-RJNV,2025-04-18,Americas,Leisure
SALE-10960,71N-8MTZ,GFYG-WWQC,2025-01-07,MENA,Commuting
SALE-10961,PDP-FF5E,MECO-SFOG,2025-05-01,EU,Commuting
SALE-10962,XOI-65FD,YR3X-KXWN,2025-02-20,MENA,Leisure
SALE-10965,8II-49KQ,GFYG-WWQC,2024-11-21,EU,Leisure
SALE-10966,PDP-FF5E,MECO-SFOG,2025-02-12,Americas,Commuting
SALE-10969,PDP-FF5E,MECO-SFOG,2025-01-20,EU,Commuting
SALE-10971,IP9-8Q1Z,AK1V-RJNV,2024-11-13,UK,Commercial
SALE-10973,X27-2HPO,MECO-SFOG,2025-06-18,Americas,Off-roading
SALE-10978,RVH-S1K3,38HY-F9SX,2024-10-16,UK,Commuting
SALE-10979,IP9-8Q1Z,AK1V-RJNV,2025-01-10,UK,Off-roading
SALE-10980,71N-8MTZ,GFYG-WWQC,2025-04-04,EU,Commuting
SALE-10981,IP9-8Q1Z,AK1V-RJNV,2024-10-25,EU,Off-roading
SALE-10982,RVH-S1K3,AK1V-RJNV,2024-12-11,EU,Commercial
SALE-10983,XOI-65FD,YR3X-KXWN,2024-10-18,UK,Commuting
SALE-10985,8II-49KQ,GFYG-WWQC,2025-01-05,MENA,Leisure
SALE-10986,X27-2HPO,MECO-SFOG,2024-10-12,MENA,Off-roading
SALE-10987,AU5-BHXT,MECO-SFOG,2024-10-11,EU,Commercial
SALE-10988,6MJ-XK87,GFYG-WWQC,2025-03-12,Americas,Off-roading
SALE-10990,X27-2HPO,MECO-SFOG,2025-05-29,Americas,Commercial
SALE-10991,AU5-BHXT,38HY-F9SX,2024-11-14,Americas,Commuting
SALE-10992,71N-8MTZ,GFYG-WWQC,2025-06-12,Americas,Leisure
SALE-10993,71N-8MTZ,GFYG-WWQC,2024-12-06,UK,Commercial
SALE-10994,RVH-S1K3,AK1V-RJNV,2024-11-11,Americas,Off-roading
SALE-10996,71N-8MTZ,38HY-F9SX,2025-05-22,MENA,Off-roading
SALE-10998,XOI-65FD,YR3X-KXWN,2024-11-08,UK,Leisure
SALE-10999,OCU-ZREN,YR3X-KXWN,2024-10-11,MENA,Leisure
SALE-11001,RVH-S1K3,AK1V-RJNV,2025-01-16,EU,Leisure
SALE-11002,PDP-FF5E,MECO-SFOG,2025-01-02,UK,Off-roading
SALE-11003,8II-49KQ,GFYG-WWQC,2024-12-23,UK,Commuting
SALE-11004,RVH-S1K3,AK1V-RJNV,2024-11-27,UK,Off-roading
SALE-11006,AQ6-L6GT,AK1V-RJNV,2024-10-16,UK,Off-roading
SALE-11008,71N-8MTZ,GFYG-WWQC,2025-03-14,Americas,Commercial
SALE-11012,8II-49KQ,GFYG-WWQC,2025-02-15,Americas,Commuting
SALE-11018,AQ6-L6GT,AK1V-RJNV,2025-03-11,MENA,Leisure
SALE-11019,RVH-S1K3,AK1V-RJNV,2024-11-13,Americas,Off-roading
SALE-11020,37Q-9AH8,F1CB-FNO6,2024-12-22,UK,Leisure
SALE-11025,6MJ-XK87,GFYG-WWQC,2024-12-28,EU,Commuting
SALE-11026,AQ6-L6GT,B9M8-0O2R,2025-05-18,UK,Off-roading
SALE-11027,PDP-FF5E,MECO-SFOG,2024-10-18,Americas,Leisure
SALE-11031,X27-2HPO,MECO-SFOG,2025-06-23,MENA,Commuting
SALE-11034,UN5-Z3JQ,B9M8-0O2R,2025-05-05,MENA,Leisure
SALE-11036,X27-2HPO,MECO-SFOG,2025-04-30,UK,Off-roading
SALE-11037,37Q-9AH8,GFYG-WWQC,2025-04-21,Americas,Leisure
SALE-11038,UN5-Z3JQ,YR3X-KXWN,2025-03-02,Americas,Off-roading
SALE-11044,AU5-BHXT,MECO-SFOG,2025-02-26,Americas,Leisure
SALE-11048,IP9-8Q1Z,F1CB-FNO6,2024-10-29,UK,Off-roading
SALE-11049,8II-49KQ,GFYG-WWQC,2025-06-16,UK,Commercial
SALE-11050,8II-49KQ,GFYG-WWQC,2024-12-14,Americas,Leisure
SALE-11055,71N-8MTZ,GFYG-WWQC,2025-05-29,UK,Commercial
SALE-11056,3YR-9OUD,MECO-SFOG,2025-06-10,EU,Leisure
SALE-11057,X27-2HPO,HBRP-OIG8,2025-05-08,UK,Commercial
SALE-11060,PDP-FF5E,MECO-SFOG,2024-10-29,MENA,Commercial
SALE-11063,HJK-1EYY,AK1V-RJNV,2025-03-03,UK,Commuting
SALE-11064,AQ6-L6GT,AK1V-RJNV,2025-05-19,UK,Leisure
SALE-11065,3YR-9OUD,MECO-SFOG,2025-01-10,Americas,Commercial
SALE-11066,OCU-ZREN,B9M8-0O2R,2025-03-26,UK,Commuting
SALE-11067,AQ6-L6GT,AK1V-RJNV,2025-05-20,UK,Commercial
SALE-11068,IP9-8Q1Z,AK1V-RJNV,2024-10-12,UK,Commercial
SALE-11069,X27-2HPO,38HY-F9SX,2025-04-04,EU,Leisure
SALE-11070,AQ6-L6GT,HBRP-OIG8,2025-06-23,UK,Off-roading
SALE-11071,IP9-8Q1Z,AK1V-RJNV,2025-02-12,EU,Commercial
SALE-11072,37Q-9AH8,GFYG-WWQC,2024-10-31,MENA,Leisure
SALE-11074,XOI-65FD,38HY-F9SX,2025-06-16,MENA,Off-roading
SALE-11075,X27-2HPO,MECO-SFOG,2025-01-12,MENA,Commuting
SALE-11080,RVH-S1K3,AK1V-RJNV,2025-04-25,MENA,Leisure
SALE-11082,IP9-8Q1Z,AK1V-RJNV,2024-12-28,EU,Leisure
SALE-11083,AQ6-L6GT,AK1V-RJNV,2025-04-13,MENA,Leisure
SALE-11085,3YR-9OUD,MECO-SFOG,2025-01-30,Americas,Commercial
SALE-11087,AU5-BHXT,F1CB-FNO6,2025-01-24,MENA,Commuting
SALE-11088,71N-8MTZ,HBRP-OIG8,2025-04-14,UK,Leisure
SALE-11089,IP9-8Q1Z,AK1V-RJNV,2024-11-05,EU,Off-roading
SALE-11090,PDP-FF5E,MECO-SFOG,2024-12-06,EU,Off-roading
SALE-11093,HJK-1EYY,AK1V-RJNV,2024-10-11,MENA,Commuting
SALE-11095,RVH-S1K3,AK1V-RJNV,2025-05-28,UK,Commuting
SALE-11096,PDP-FF5E,MECO-SFOG,2024-11-29,MENA,Commuting
SALE-11097,AU5-BHXT,MECO-SFOG,2025-03-14,UK,Commuting
SALE-11098,XOI-65FD,HBRP-OIG8,2025-04-07,Americas,Off-roading
SALE-11100,AQ6-L6GT,AK1V-RJNV,2024-12-31,MENA,Commercial
SALE-11103,3YR-9OUD,MECO-SFOG,2024-12-14,UK,Off-roading
SALE-11106,OCU-ZREN,F1CB-FNO6,2024-11-22,UK,Commercial
SALE-11107,6MJ-XK87,GFYG-WWQC,2025-03-24,EU,Commercial
SALE-11110,HJK-1EYY,AK1V-RJNV,2025-06-27,UK,Commuting
SALE-11112,8II-49KQ,GFYG-WWQC,2025-02-01,Americas,Commercial
SALE-11115,OCU-ZREN,F1CB-FNO6,2025-03-31,UK,Commuting
SALE-11116,IP9-8Q1Z,38HY-F9SX,2024-11-05,UK,Commercial
SALE-11117,37Q-9AH8,B9M8-0O2R,2025-04-30,EU,Commuting
SALE-11118,XOI-65FD,YR3X-KXWN,2025-02-11,EU,Leisure
SALE-11121,X27-2HPO,MECO-SFOG,2024-11-15,UK,Commuting
SALE-11128,6MJ-XK87,GFYG-WWQC,2025-03-30,EU,Commercial
SALE-11129,8II-49KQ,GFYG-WWQC,2025-02-22,Americas,Off-roading
SALE-11130,AQ6-L6GT,AK1V-RJNV,2025-06-22,UK,Commuting
SALE-11134,6MJ-XK87,GFYG-WWQC,2025-05-25,Americas,Commercial
SALE-11137,IP9-8Q1Z,38HY-F9SX,2025-06-25,MENA,Commercial
SALE-11138,X27-2HPO,MECO-SFOG,2025-06-23,MENA,Leisure
SALE-11140,3YR-9OUD,MECO-SFOG,2024-12-31,EU,Off-roading
SALE-11141,RVH-S1K3,AK1V-RJNV,2025-06-05,Americas,Commuting
SALE-11142,71N-8MTZ,GFYG-WWQC,2024-10-19,MENA,Leisure
SALE-11145,X27-2HPO,MECO-SFOG,2025-01-03,Americas,Commuting
SALE-11147,3YR-9OUD,F1CB-FNO6,2024-11-06,MENA,Leisure
SALE-11155,X27-2HPO,MECO-SFOG,2025-03-14,Americas,Off-roading
SALE-11156,PDP-FF5E,MECO-SFOG,2024-10-13,EU,Commercial
SALE-11157,37Q-9AH8,GFYG-WWQC,2024-10-25,Americas,Commuting
SALE-11158,8II-49KQ,GFYG-WWQC,2025-01-31,EU,Commuting
SALE-11159,AU5-BHXT,MECO-SFOG,2025-02-06,MENA,Commercial
SALE-11163,RVH-S1K3,AK1V-RJNV,2025-03-31,EU,Leisure
SALE-11164,XOI-65FD,YR3X-KXWN,2024-11-12,Americas,Commuting
SALE-11166,6MJ-XK87,GFYG-WWQC,2025-06-20,Americas,Off-roading
SALE-11167,X27-2HPO,MECO-SFOG,2024-12-09,MENA,Commercial
SALE-11169,IP9-8Q1Z,F1CB-FNO6,2025-05-02,Americas,Commuting
SALE-11170,AU5-BHXT,MECO-SFOG,2025-02-24,EU,Leisure
SALE-11171,8II-49KQ,GFYG-WWQC,2024-10-25,UK,Leisure
SALE-11173,AQ6-L6GT,HBRP-OIG8,2025-01-17,MENA,Off-roading
SALE-11174,6MJ-XK87,GFYG-WWQC,2025-06-08,Americas,Off-roading
SALE-11176,37Q-9AH8,GFYG-WWQC,2025-03-24,EU,Leisure
SALE-11178,UN5-Z3JQ,38HY-F9SX,2025-03-19,UK,Commuting
SALE-11179,71N-8MTZ,GFYG-WWQC,2024-10-02,EU,Commercial
SALE-11182,PDP-FF5E,MECO-SFOG,2025-04-20,MENA,Off-roading
SALE-11184,IP9-8Q1Z,AK1V-RJNV,2024-12-01,UK,Leisure
SALE-11186,RVH-S1K3,AK1V-RJNV,2025-02-03,EU,Commuting
SALE-11187,AQ6-L6GT,AK1V-RJNV,2024-11-18,MENA,Off-roading
SALE-11188,6MJ-XK87,38HY-F9SX,2025-03-28,Americas,Commercial
SALE-11192,UN5-Z3JQ,HBRP-OIG8,2025-03-18,UK,Commuting
SALE-11193,UN5-Z3JQ,YR3X-KXWN,2025-06-26,MENA,Commuting
SALE-11195,IP9-8Q1Z,AK1V-RJNV,2025-01-08,Americas,Commuting
SALE-11196,AU5-BHXT,MECO-SFOG,2025-05-03,UK,Leisure
SALE-11197,AU5-BHXT,F1CB-FNO6,2025-01-05,MENA,Leisure
SALE-11204,3YR-9OUD,MECO-SFOG,2025-02-01,Americas,Commuting
SALE-11209,71N-8MTZ,GFYG-WWQC,2024-11-26,Americas,Leisure
SALE-11210,71N-8MTZ,HBRP-OIG8,2024-12-15,MENA,Leisure
SALE-11214,OCU-ZREN,YR3X-KXWN,2025-06-16,EU,Leisure
SALE-11216,OCU-ZREN,YR3X-KXWN,2024-10-11,EU,Commuting
SALE-11217,HJK-1EYY,AK1V-RJNV,2025-06-17,Americas,Commuting
SALE-11220,37Q-9AH8,GFYG-WWQC,2025-04-02,Americas,Commuting
SALE-11221,HJK-1EYY,AK1V-RJNV,2024-10-16,MENA,Leisure
SALE-11223,3YR-9OUD,MECO-SFOG,2024-12-25,EU,Off-roading
SALE-11224,AQ6-L6GT,AK1V-RJNV,2024-10-10,Americas,Off-roading
SALE-11226,X27-2HPO,MECO-SFOG,2025-03-13,MENA,Commuting
SALE-11227,37Q-9AH8,HBRP-OIG8,2024-10-24,MENA,Leisure
SALE-11229,3YR-9OUD,MECO-SFOG,2025-05-26,Americas,Commuting
SALE-11232,RVH-S1K3,38HY-F9SX,2025-05-26,Americas,Off-roading
SALE-11233,IP9-8Q1Z,AK1V-RJNV,2024-10-22,EU,Leisure
SALE-11234,71N-8MTZ,GFYG-WWQC,2025-03-29,MENA,Leisure
SALE-11239,3YR-9OUD,MECO-SFOG,2025-03-11,UK,Commuting
SALE-11240,IP9-8Q1Z,AK1V-RJNV,2024-11-30,MENA,Off-roading
SALE-11241,IP9-8Q1Z,AK1V-RJNV,2024-12-24,Americas,Leisure
SALE-11244,71N-8MTZ,GFYG-WWQC,2024-10-05,MENA,Leisure
SALE-11245,AQ6-L6GT,AK1V-RJNV,2024-12-15,UK,Commuting
SALE-11246,37Q-9AH8,GFYG-WWQC,2025-06-10,MENA,Commercial
SALE-11247,8II-49KQ,GFYG-WWQC,2024-10-07,MENA,Commercial
SALE-11249,3YR-9OUD,B9M8-0O2R,2025-02-15,Americas,Commuting
SALE-11251,37Q-9AH8,GFYG-WWQC,2025-03-12,MENA,Leisure
SALE-11254,71N-8MTZ,F1CB-FNO6,2025-06-10,EU,Leisure
SALE-11255,HJK-1EYY,B9M8-0O2R,2025-04-19,UK,Commercial
SALE-11257,71N-8MTZ,38HY-F9SX,2025-03-14,Americas,Off-roading
SALE-11258,6MJ-XK87,GFYG-WWQC,2025-05-20,MENA,Off-roading
SALE-11260,37Q-9AH8,GFYG-WWQC,2025-05-26,UK,Commercial
SALE-11261,RVH-S1K3,AK1V-RJNV,2025-01-28,MENA,Commercial
SALE-11262,6MJ-XK87,38HY-F9SX,2025-06-07,UK,Leisure
SALE-11265,HJK-1EYY,AK1V-RJNV,2025-04-16,Americas,Commercial
SALE-11268,HJK-1EYY,AK1V-RJNV,2025-02-28,MENA,Commercial
SALE-11269,AU5-BHXT,MECO-SFOG,2025-06-22,EU,Commuting
SALE-11270,OCU-ZREN,YR3X-KXWN,2025-05-08,Americas,Off-roading
SALE-11271,OCU-ZREN,YR3X-KXWN,2025-05-04,EU,Commuting
SALE-11273,8II-49KQ,GFYG-WWQC,2025-05-04,MENA,Off-roading
SALE-11276,UN5-Z3JQ,YR3X-KXWN,2025-03-10,Americas,Off-roading
SALE-11278,XOI-65FD,38HY-F9SX,2025-03-06,Americas,Commuting
SALE-11279,AU5-BHXT,MECO-SFOG,2025-03-11,Americas,Commercial
SALE-11280,3YR-9OUD,MECO-SFOG,2024-11-11,EU,Leisure
SALE-11281,6MJ-XK87,GFYG-WWQC,2025-03-29,MENA,Off-roading
SALE-11286,AU5-BHXT,B9M8-0O2R,2025-01-28,MENA,Commuting
SALE-11287,PDP-FF5E,B9M8-0O2R,2024-12-14,MENA,Leisure
SALE-11288,AQ6-L6GT,AK1V-RJNV,2025-01-31,UK,Off-roading
SALE-11289,XOI-65FD,YR3X-KXWN,2025-03-31,UK,Commercial
SALE-11290,HJK-1EYY,AK1V-RJNV,2025-06-14,Americas,Off-roading
SALE-11291,RVH-S1K3,AK1V-RJNV,2025-06-26,UK,Leisure
SALE-11293,71N-8MTZ,GFYG-WWQC,2025-03-29,UK,Off-roading
SALE-11294,37Q-9AH8,GFYG-WWQC,2025-02-26,Americas,Leisure
SALE-11296,X27-2HPO,MECO-SFOG,2025-02-25,EU,Commercial
SALE-11297,6MJ-XK87,38HY-F9SX,2024-10-09,Americas,Off-roading
SALE-11298,AQ6-L6GT,F1CB-FNO6,2025-03-27,MENA,Commuting
SALE-11301,8II-49KQ,HBRP-OIG8,2024-11-25,MENA,Commuting
SALE-11302,HJK-1EYY,AK1V-RJNV,2025-04-25,UK,Commuting
SALE-11303,X27-2HPO,MECO-SFOG,2025-01-13,EU,Off-roading
SALE-11308,X27-2HPO,F1CB-FNO6,2024-11-19,MENA,Leisure
SALE-11309,AQ6-L6GT,HBRP-OIG8,2024-12-26,Americas,Commuting
SALE-11311,8II-49KQ,GFYG-WWQC,2024-10-01,UK,Leisure
SALE-11315,RVH-S1K3,HBRP-OIG8,2025-03-11,Americas,Commuting
SALE-11316,RVH-S1K3,38HY-F9SX,2024-10-19,EU,Leisure
SALE-11317,3YR-9OUD,MECO-SFOG,2025-05-31,EU,Off-roading
SALE-11318,71N-8MTZ,B9M8-0O2R,2025-02-06,Americas,Commercial
SALE-11319,RVH-S1K3,38HY-F9SX,2025-03-25,UK,Off-roading
SALE-11321,3YR-9OUD,HBRP-OIG8,2024-12-23,EU,Off-roading
SALE-11323,RVH-S1K3,AK1V-RJNV,2025-05-10,Americas,Leisure
SALE-11330,71N-8MTZ,GFYG-WWQC,2025-03-15,Americas,Commercial
SALE-11331,8II-49KQ,B9M8-0O2R,2025-05-26,UK,Off-roading
SALE-11332,6MJ-XK87,F1CB-FNO6,2024-10-13,EU,Leisure
SALE-11333,OCU-ZREN,HBRP-OIG8,2025-06-14,MENA,Commercial
SALE-11335,8II-49KQ,F1CB-FNO6,2025-04-28,UK,Commuting
SALE-11338,RVH-S1K3,AK1V-RJNV,2025-05-13,UK,Off-roading
SALE-11339,8II-49KQ,GFYG-WWQC,2025-04-12,EU,Leisure
SALE-11340,6MJ-XK87,HBRP-OIG8,2025-04-14,Americas,Leisure
SALE-11342,3YR-9OUD,F1CB-FNO6,2024-11-26,MENA,Commercial
SALE-11343,RVH-S1K3,AK1V-RJNV,2025-05-01,UK,Commercial
SALE-11346,RVH-S1K3,F1CB-FNO6,2025-01-25,MENA,Commercial
SALE-11350,IP9-8Q1Z,AK1V-RJNV,2025-01-21,UK,Commercial
SALE-11351,6MJ-XK87,GFYG-WWQC,2025-03-13,UK,Commuting
SALE-11352,71N-8MTZ,GFYG-WWQC,2024-10-04,UK,Commercial
SALE-11353,AQ6-L6GT,AK1V-RJNV,2024-10-23,UK,Commercial
SALE-11354,HJK-1EYY,F1CB-FNO6,2024-12-31,Americas,Commuting
SALE-11356,HJK-1EYY,F1CB-FNO6,2025-03-04,EU,Commuting
SALE-11357,X27-2HPO,MECO-SFOG,2025-04-25,Americas,Commuting
SALE-11358,X27-2HPO,B9M8-0O2R,2024-12-20,EU,Leisure
SALE-11361,PDP-FF5E,MECO-SFOG,2025-01-11,MENA,Commercial
SALE-11362,PDP-FF5E,MECO-SFOG,2025-05-28,EU,Off-roading
SALE-11363,X27-2HPO,B9M8-0O2R,2025-06-22,UK,Commuting
SALE-11364,OCU-ZREN,YR3X-KXWN,2024-11-02,EU,Leisure
SALE-11365,OCU-ZREN,YR3X-KXWN,2024-11-04,EU,Commuting
SALE-11366,UN5-Z3JQ,YR3X-KXWN,2025-06-06,MENA,Commercial
SALE-11367,XOI-65FD,F1CB-FNO6,2024-11-19,UK,Leisure
SALE-11369,8II-49KQ,GFYG-WWQC,2025-03-01,MENA,Commercial
SALE-11371,X27-2HPO,MECO-SFOG,2025-05-18,EU,Leisure
SALE-11375,IP9-8Q1Z,AK1V-RJNV,2024-11-02,Americas,Leisure
SALE-11377,71N-8MTZ,GFYG-WWQC,2025-01-19,UK,Leisure
SALE-11378,AQ6-L6GT,HBRP-OIG8,2025-01-29,MENA,Commuting
SALE-11379,PDP-FF5E,HBRP-OIG8,2024-10-16,EU,Leisure
SALE-11381,RVH-S1K3,B9M8-0O2R,2025-01-06,Americas,Commuting
SALE-11382,3YR-9OUD,HBRP-OIG8,2025-01-24,Americas,Leisure
SALE-11387,3YR-9OUD,MECO-SFOG,2025-05-20,EU,Commercial
SALE-11388,AQ6-L6GT,AK1V-RJNV,2025-01-19,Americas,Leisure
SALE-11390,AU5-BHXT,MECO-SFOG,2024-10-12,MENA,Leisure
SALE-11396,37Q-9AH8,GFYG-WWQC,2025-03-19,MENA,Commuting
SALE-11397,8II-49KQ,GFYG-WWQC,2024-12-16,Americas,Leisure
SALE-11400,RVH-S1K3,AK1V-RJNV,2024-12-02,UK,Leisure
SALE-11401,71N-8MTZ,B9M8-0O2R,2025-06-27,EU,Commercial
SALE-11402,37Q-9AH8,GFYG-WWQC,2025-05-04,MENA,Off-roading
SALE-11403,OCU-ZREN,YR3X-KXWN,2025-04-08,EU,Commuting
SALE-11404,AQ6-L6GT,AK1V-RJNV,2024-12-14,Americas,Commuting
SALE-11406,XOI-65FD,YR3X-KXWN,2025-01-01,UK,Leisure
SALE-11407,OCU-ZREN,YR3X-KXWN,2024-11-22,MENA,Commuting
SALE-11409,3YR-9OUD,MECO-SFOG,2025-01-02,MENA,Leisure
SALE-11410,UN5-Z3JQ,38HY-F9SX,2025-05-17,EU,Commercial
SALE-11411,X27-2HPO,B9M8-0O2R,2025-06-07,UK,Leisure
SALE-11413,8II-49KQ,GFYG-WWQC,2025-03-31,EU,Leisure
SALE-11414,UN5-Z3JQ,YR3X-KXWN,2025-06-24,Americas,Leisure
SALE-11416,X27-2HPO,MECO-SFOG,2024-12-22,MENA,Leisure
SALE-11417,XOI-65FD,YR3X-KXWN,2025-04-04,MENA,Leisure
SALE-11422,X27-2HPO,MECO-SFOG,2025-06-24,MENA,Leisure
SALE-11424,UN5-Z3JQ,38HY-F9SX,2025-02-19,EU,Off-roading
SALE-11426,HJK-1EYY,AK1V-RJNV,2025-05-20,EU,Leisure
SALE-11428,6MJ-XK87,GFYG-WWQC,2024-10-22,Americas,Commuting
SALE-11430,XOI-65FD,YR3X-KXWN,2025-02-03,EU,Commercial
SALE-11431,37Q-9AH8,GFYG-WWQC,2025-01-11,EU,Leisure
SALE-11432,PDP-FF5E,MECO-SFOG,2025-01-18,EU,Off-roading
SALE-11434,PDP-FF5E,HBRP-OIG8,2024-12-04,MENA,Leisure
SALE-11436,AQ6-L6GT,AK1V-RJNV,2024-12-15,EU,Commuting
SALE-11437,UN5-Z3JQ,YR3X-KXWN,2024-10-19,MENA,Commercial
